SHIPPING_LOCATION,DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRICE_CURRENT,PRODUCT_SIZE,PROMOTION,RunDate,Month,Season,IsWinter,IsSummer,IsIceCream,Price_Change,Days_Since_Last_Price_Update
30301,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,585318203,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Summer Premium,2022-07-12,7,Summer,0,1,1,0.0,0.0
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",569415720,https://www.walmart.com/ip/Garlic-Hummus,"Marketside Garlic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-06-21,6,Summer,0,1,0,0.0,0.0
60601,Bakery,Cakes,,Bakery/Cakes,208917358,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-09-11,9,Fall,0,0,0,0.0,0.0
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,833866735,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-10-20,10,Fall,0,0,0,0.0,0.0
30301,Beverages,Soda,,Beverages/Soda,502199969,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-09-16,9,Fall,0,0,0,0.0,0.0
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",955973759,https://www.walmart.com/ip/Garlic-Hummus,"Marketside Garlic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-09-16,9,Fall,0,0,0,0.0,0.0
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,813818475,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.49,10,Regular,2022-09-11,9,Fall,0,0,0,0.0,0.0
30301,Snacks,Cookies,,Snacks/Cookies,871851671,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-03-08,3,Spring,0,0,0,0.0,0.0
30301,Deli,Prepared Meals,,Deli/Prepared Meals,902534496,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-02-23,2,Winter,1,0,0,0.0,0.0
10001,Deli,Prepared Meals,,Deli/Prepared Meals,126059423,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-09-09,9,Fall,0,0,0,0.0,0.0
60601,Beverages,Water,,Beverages/Water,627432167,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-05-15,5,Spring,0,0,0,0.0,0.0
60601,Snacks,Cookies,,Snacks/Cookies,448041570,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-06-17,6,Summer,0,1,0,0.0,0.0
79936,Snacks,Cookies,,Snacks/Cookies,543570830,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-09-04,9,Fall,0,0,0,0.0,0.0
30301,Snacks,Cookies,,Snacks/Cookies,605811550,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-03-04,3,Spring,0,0,0,0.0,0.0
90001,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,687772813,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.99,6,Regular,2022-07-10,7,Summer,0,1,0,0.0,0.0
10001,Deli,Prepared Meals,,Deli/Prepared Meals,358136182,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-07-20,7,Summer,0,1,0,0.0,0.0
90001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,157005364,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-11-18,11,Fall,0,0,0,0.0,0.0
30301,Bakery,Pastries,,Bakery/Pastries,443499515,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.99,12,Regular,2022-03-14,3,Spring,0,0,0,0.0,0.0
79936,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,763861706,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.49,10,Regular,2022-06-20,6,Summer,0,1,0,0.0,0.0
10001,Beverages,Water,,Beverages/Water,233506720,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-10-07,10,Fall,0,0,0,0.0,0.0
60601,Beverages,Water,,Beverages/Water,408543859,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-03-22,3,Spring,0,0,0,0.0,0.0
30301,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,692715653,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Regular,2022-11-19,11,Fall,0,0,1,0.0,0.0
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,253421840,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-05-27,5,Spring,0,0,0,0.0,0.0
79936,Beverages,Water,,Beverages/Water,977679279,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-12-06,12,Winter,1,0,0,0.0,0.0
30301,Deli,Prepared Meals,,Deli/Prepared Meals,989952192,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-05-18,5,Spring,0,0,0,0.0,0.0
90001,Beverages,Soda,,Beverages/Soda,237107571,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-07-19,7,Summer,0,1,0,0.0,0.0
60601,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,689484534,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.99,6,Regular,2022-04-03,4,Spring,0,0,0,0.0,0.0
79936,Beverages,Soda,,Beverages/Soda,901470093,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-02-18,2,Winter,1,0,0,0.0,0.0
60601,Snacks,Cookies,,Snacks/Cookies,501528112,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-04-13,4,Spring,0,0,0,0.0,0.0
30301,Bakery,Cakes,,Bakery/Cakes,776002643,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-07-14,7,Summer,0,1,0,0.0,0.0
60601,Beverages,Soda,,Beverages/Soda,556576712,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-10-30,10,Fall,0,0,0,0.0,0.0
90001,Beverages,Water,,Beverages/Water,317810956,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-12-26,12,Winter,1,0,0,0.0,0.0
30301,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,114395500,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-12-21,12,Winter,1,0,0,0.0,0.0
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,335496580,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-11-02,11,Fall,0,0,0,0.0,0.0
30301,Beverages,Water,,Beverages/Water,317236529,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-07-03,7,Summer,0,1,0,0.0,0.0
10001,Beverages,Soda,,Beverages/Soda,963859940,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-11-09,11,Fall,0,0,0,0.0,0.0
90001,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,410157880,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.99,6,Regular,2022-01-10,1,Winter,1,0,0,0.0,0.0
79936,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,204639474,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-05-12,5,Spring,0,0,0,0.0,0.0
79936,Snacks,Cookies,,Snacks/Cookies,941441181,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-08-07,8,Summer,0,1,0,0.0,0.0
10001,Beverages,Soda,,Beverages/Soda,656412441,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-03-19,3,Spring,0,0,0,0.0,0.0
30301,Bakery,Bread,,Bakery/Bread,659859458,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-12-05,12,Winter,1,0,0,0.0,0.0
79936,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,685849607,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-02-28,2,Winter,1,0,0,0.0,0.0
30301,Snacks,Chips,,Snacks/Chips,614396162,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-06-03,6,Summer,0,1,0,0.0,0.0
90001,Bakery,Cakes,,Bakery/Cakes,296831508,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-10-04,10,Fall,0,0,0,0.0,0.0
60601,Deli,Prepared Meals,,Deli/Prepared Meals,768354033,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-11-23,11,Fall,0,0,0,0.0,0.0
79936,Beverages,Juice,,Beverages/Juice,333693463,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-06-17,6,Summer,0,1,0,0.0,0.0
10001,Deli,Cheese,,Deli/Cheese,221021841,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-09-02,9,Fall,0,0,0,0.0,0.0
79936,Beverages,Juice,,Beverages/Juice,347940554,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-12-20,12,Winter,1,0,0,0.0,0.0
30301,Snacks,Cookies,,Snacks/Cookies,434589916,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-08-30,8,Summer,0,1,0,0.0,0.0
10001,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,866971421,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.49,10,Regular,2022-09-16,9,Fall,0,0,0,0.0,0.0
79936,Bakery,Pastries,,Bakery/Pastries,452820664,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.99,12,Regular,2022-09-16,9,Fall,0,0,0,0.0,0.0
30301,Deli,Prepared Meals,,Deli/Prepared Meals,223363161,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-12-05,12,Winter,1,0,0,0.0,0.0
90001,Bakery,Cakes,,Bakery/Cakes,796123396,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-10-21,10,Fall,0,0,0,0.0,0.0
10001,Bakery,Bread,,Bakery/Bread,296408695,https://www.walmart.com/ip/Whole-Wheat-Bread,"Arnold Whole Wheat Bread, 20 Oz",Arnold,2.99,2.99,20,Regular,2022-05-27,5,Spring,0,0,0,0.0,0.0
10001,Bakery,Cakes,,Bakery/Cakes,641200656,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-01-30,1,Winter,1,0,0,0.0,0.0
90001,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,893124593,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.49,8,Regular,2022-06-14,6,Summer,0,1,0,0.0,0.0
90001,Beverages,Soda,,Beverages/Soda,918209819,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-02-15,2,Winter,1,0,0,0.0,0.0
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,233610229,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.49,10,Regular,2022-04-20,4,Spring,0,0,0,0.0,0.0
79936,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,526220745,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Regular,2022-11-22,11,Fall,0,0,1,0.0,0.0
10001,Bakery,Pastries,,Bakery/Pastries,570678687,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.99,12,Regular,2022-04-24,4,Spring,0,0,0,0.0,0.0
10001,Beverages,Juice,,Beverages/Juice,721835694,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-08-10,8,Summer,0,1,0,0.0,0.0
30301,Bakery,Pastries,,Bakery/Pastries,586431030,https://www.walmart.com/ip/Cinnamon-Rolls,"Pillsbury Cinnamon Rolls, 8 Oz",Pillsbury,3.49,3.49,8,Regular,2022-12-27,12,Winter,1,0,0,0.0,0.0
90001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,768509043,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-07-04,7,Summer,0,1,0,0.0,0.0
10001,Beverages,Soda,,Beverages/Soda,319241582,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-07-22,7,Summer,0,1,0,0.0,0.0
30301,Deli,Prepared Meals,,Deli/Prepared Meals,806134538,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-06-07,6,Summer,0,1,0,0.0,0.0
60601,Bakery,Cakes,,Bakery/Cakes,117249195,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.99,15,Regular,2022-08-22,8,Summer,0,1,0,0.0,0.0
90001,Beverages,Water,,Beverages/Water,649075853,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-08-28,8,Summer,0,1,0,0.0,0.0
60601,Beverages,Juice,,Beverages/Juice,979377777,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-10-09,10,Fall,0,0,0,0.0,0.0
10001,Bakery,Cakes,,Bakery/Cakes,421464471,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.99,15,Regular,2022-11-14,11,Fall,0,0,0,0.0,0.0
90001,Beverages,Juice,,Beverages/Juice,352481116,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-03-04,3,Spring,0,0,0,0.0,0.0
30301,Deli,Prepared Meals,,Deli/Prepared Meals,411573446,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-09-17,9,Fall,0,0,0,0.0,0.0
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,403143303,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Summer Premium,2022-07-30,7,Summer,0,1,1,0.0,0.0
10001,Beverages,Soda,,Beverages/Soda,371053746,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-12-21,12,Winter,1,0,0,0.0,0.0
10001,Deli,Prepared Meals,,Deli/Prepared Meals,709166635,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-08-06,8,Summer,0,1,0,0.0,0.0
10001,Beverages,Juice,,Beverages/Juice,371228045,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-11-19,11,Fall,0,0,0,0.0,0.0
60601,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,134042010,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-11-29,11,Fall,0,0,0,0.0,0.0
10001,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,422100900,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.99,6,Regular,2022-06-04,6,Summer,0,1,0,0.0,0.0
30301,Bakery,Cakes,,Bakery/Cakes,411819359,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-07-01,7,Summer,0,1,0,0.0,0.0
90001,Beverages,Water,,Beverages/Water,318837888,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-06-11,6,Summer,0,1,0,0.0,0.0
60601,Bakery,Cakes,,Bakery/Cakes,898207988,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-08-10,8,Summer,0,1,0,0.0,0.0
79936,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,634118738,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-09-04,9,Fall,0,0,0,0.0,0.0
79936,Bakery,Pastries,,Bakery/Pastries,805236249,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.99,12,Regular,2022-06-08,6,Summer,0,1,0,0.0,0.0
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,191370845,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Winter Discount,2022-01-09,1,Winter,1,0,1,0.0,0.0
10001,Snacks,Chips,,Snacks/Chips,457138280,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-07-04,7,Summer,0,1,0,0.0,0.0
90001,Beverages,Juice,,Beverages/Juice,738659412,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-05-29,5,Spring,0,0,0,0.0,0.0
10001,Deli,Prepared Meals,,Deli/Prepared Meals,754667404,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-11-15,11,Fall,0,0,0,0.0,0.0
60601,Bakery,Bread,,Bakery/Bread,230087977,https://www.walmart.com/ip/Whole-Wheat-Bread,"Arnold Whole Wheat Bread, 20 Oz",Arnold,2.99,2.99,20,Regular,2022-11-11,11,Fall,0,0,0,0.0,0.0
90001,Snacks,Cookies,,Snacks/Cookies,916910714,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-09-07,9,Fall,0,0,0,0.0,0.0
79936,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,121901038,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Winter Discount,2022-12-01,12,Winter,1,0,1,0.0,0.0
30301,Snacks,Cookies,,Snacks/Cookies,538229206,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-03-05,3,Spring,0,0,0,0.0,0.0
30301,Bakery,Pastries,,Bakery/Pastries,536885472,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.99,12,Regular,2022-12-05,12,Winter,1,0,0,0.0,0.0
10001,Beverages,Water,,Beverages/Water,514481384,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-11-27,11,Fall,0,0,0,0.0,0.0
10001,Bakery,Bread,,Bakery/Bread,657127097,https://www.walmart.com/ip/Whole-Wheat-Bread,"Arnold Whole Wheat Bread, 20 Oz",Arnold,2.99,2.99,20,Regular,2022-04-15,4,Spring,0,0,0,0.0,0.0
60601,Deli,Cheese,,Deli/Cheese,478897118,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-05-29,5,Spring,0,0,0,0.0,0.0
10001,Snacks,Chips,,Snacks/Chips,575537026,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-08-23,8,Summer,0,1,0,0.0,0.0
30301,Snacks,Cookies,,Snacks/Cookies,256669290,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-07-10,7,Summer,0,1,0,0.0,0.0
10001,Deli,Prepared Meals,,Deli/Prepared Meals,716003566,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-10-26,10,Fall,0,0,0,0.0,0.0
60601,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,107266711,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-08-06,8,Summer,0,1,0,0.0,0.0
90001,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,137582985,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.99,6,Regular,2022-07-07,7,Summer,0,1,0,0.0,0.0
60601,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,834911880,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-08-21,8,Summer,0,1,0,0.0,0.0
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,584456456,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-09-23,9,Fall,0,0,0,0.0,0.0
60601,Beverages,Water,,Beverages/Water,213150990,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-10-16,10,Fall,0,0,0,0.0,0.0
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,179660740,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-08-18,8,Summer,0,1,0,0.0,0.0
79936,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,123145646,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Regular,2022-11-15,11,Fall,0,0,1,0.0,0.0
90001,Beverages,Water,,Beverages/Water,185757060,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-06-17,6,Summer,0,1,0,0.0,0.0
60601,Beverages,Soda,,Beverages/Soda,392963078,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-04-29,4,Spring,0,0,0,0.0,0.0
30301,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,652765276,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.99,6,Regular,2022-11-22,11,Fall,0,0,0,0.0,0.0
10001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,111061635,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Regular,2022-11-10,11,Fall,0,0,1,0.0,0.0
30301,Deli,Prepared Meals,,Deli/Prepared Meals,245398616,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-09-14,9,Fall,0,0,0,0.0,0.0
79936,Snacks,Cookies,,Snacks/Cookies,347745603,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-05-03,5,Spring,0,0,0,0.0,0.0
